iter	Passed	Remaining
4831	4434653	4743023
4832	4435585	4742120
4833	4436510	4741210
4834	4437386	4740248
4835	4438385	4739417
4836	4439261	4738455
4837	4440277	4737642
4838	4441336	4736875
4839	4442355	4736064
4840	4443285	4735160
4841	4444192	4734230
4842	4445043	4733241
4843	4445926	4732286
4844	4446914	4731443
4845	4447948	4730648
4846	4448932	4729801
4847	4450105	4729155
4848	4450916	4728123
4849	4451868	4727241
4850	4452942	4726489
4851	4454023	4725744
4852	4455028	4724919
4853	4455957	4724012
4854	4456834	4723050
4855	4457897	4722286
4856	4458958	4721520
4857	4459922	4720651
4858	4460848	4719740
4859	4461783	4718841
4860	4462799	4718026
4861	4463678	4717067
4862	4464495	4716042
4863	4465560	4715279
4864	4466570	4714458
4865	4467374	4713419
4866	4468444	4712662
4867	4469511	4711900
4868	4470551	4711110
4869	4471545	4710272
4870	4472573	4709470
4871	4473584	4708649
4872	4474471	4707698
4873	4475366	4706756
4874	4476359	4705916
4875	4477399	4705125
4876	4478476	4704374
4877	4479525	4703593
4878	4480462	4702695
4879	4481329	4701723
4880	4482315	4700875
4881	4483563	4700302
4882	4484639	4699549
4883	4485674	4698752
4884	4486584	4697825
4885	4487518	4696923
4886	4488511	4696082
4887	4489652	4695397
4888	4490832	4694752
4889	4491909	4693999
4890	4492870	4693125
4891	4493806	4692225
4892	4494888	4691476
4893	4495772	4690522
4894	4496631	4689540
4895	4497611	4688686
4896	4498572	4687812
4897	4499499	4686902
4898	4500483	4686051
4899	4501530	4685266
4900	4502565	4684468
4901	4503484	4683550
4902	4504374	4682602
4903	4505414	4681809
4904	4506339	4680897
4905	4507392	4680117
4906	4508481	4679375
4907	4509586	4678649
4908	4510647	4677878
4909	4511589	4676983
4910	4512497	4676053
4911	4513522	4675245
4912	4514610	4674500
4913	4515546	4673599
4914	4516517	4672735
4915	4517450	4671830
4916	4518299	4670839
4917	4519389	4670096
4918	4520420	4669294
4919	4521340	4668376
4920	4522297	4667496
4921	4523262	4666624
4922	4524220	4665746
4923	4525214	4664903
4924	4526084	4663934
4925	4527073	4663088
4926	4528088	4662268
4927	4529113	4661458
4928	4530066	4660573
4929	4530974	4659643
4930	4531887	4658717
4931	4532929	4657925
4932	4534017	4657179
4933	4534876	4656198
4934	4535769	4655253
4935	4536715	4654361
4936	4537622	4653429
4937	4538507	4652475
4938	4539594	4651728
4939	4540481	4650776
4940	4541371	4649827
4941	4542343	4648962
4942	4543447	4648232
4943	4544362	4647308
4944	4545244	4646352
4945	4546316	4645589
4946	4547376	4644813
4947	4548291	4643890
4948	4549152	4642911
4949	4550184	4642107
4950	4551244	4641331
4951	4552252	4640502
4952	4553208	4639620
4953	4553968	4638539
4954	4554951	4637685
4955	4556030	4636928
4956	4557021	4636082
4957	4557945	4635167
4958	4558864	4634248
4959	4559862	4633408
4960	4560798	4632505
4961	4561711	4631580
4962	4562801	4630833
4963	4563771	4629965
4964	4564508	4628862
4965	4565555	4628072
4966	4566596	4627276
4967	4567598	4626439
4968	4568591	4625595
4969	4569482	4624647
4970	4570421	4623747
4971	4571485	4622974
4972	4572573	4622225
4973	4573450	4621263
4974	4574484	4620459
4975	4575622	4619759
4976	4576429	4618726
4977	4577329	4617788
4978	4578415	4617035
4979	4579419	4616202
4980	4580472	4615416
4981	4581484	4614589
4982	4582385	4613651
4983	4583417	4612845
4984	4584437	4612027
4985	4585369	4611119
4986	4586282	4610193
4987	4587252	4609324
4988	4588320	4608553
4989	4589309	4607703
4990	4590144	4606698
4991	4591015	4605730
4992	4592010	4604886
4993	4593001	4604038
4994	4594055	4603252
4995	4594980	4602338
4996	4595825	4601343
4997	4596944	4600623
4998	4597838	4599677
4999	4598656	4598656
5000	4599656	4597817
5001	4600756	4597077
5002	4601808	4596289
5003	4602755	4595397
5004	4603651	4594453
5005	4604818	4593780
5006	4605887	4593009
5007	4606840	4592121
5008	4607723	4591165
5009	4608682	4590284
5010	4609640	4589402
5011	4610522	4588445
5012	4611506	4587589
5013	4612480	4586722
5014	4613537	4585938
5015	4614575	4585136
5016	4615644	4584364
5017	4616532	4583412
5018	4617436	4582476
5019	4618372	4581573
5020	4619445	4580804
5021	4620388	4579906
5022	4621434	4579111
5023	4622361	4578199
5024	4623202	4577200
5025	4624163	4576321
5026	4625246	4575561
5027	4626309	4574783
5028	4627252	4573885
5029	4628221	4573014
5030	4629278	4572228
5031	4630246	4571356
5032	4631341	4570608
5033	4632260	4569686
5034	4633168	4568755
5035	4634201	4567945
5036	4635103	4567007
5037	4635836	4565902
5038	4636905	4565129
5039	4637838	4564221
5040	4638770	4563313
5041	4639714	4562416
5042	4640721	4561582
5043	4641844	4560860
5044	4642913	4560086
5045	4643927	4559258
5046	4644840	4558331
5047	4645832	4557480
5048	4646868	4556673
5049	4647779	4555744
5050	4648612	4554737
5051	4649766	4554046
5052	4650722	4553161
5053	4651617	4552216
5054	4652686	4551441
5055	4653597	4550511
5056	4654455	4549530
5057	4655464	4548696
5058	4656612	4547997
5059	4657587	4547131
5060	4658489	4546192
5061	4659479	4545339
5062	4660298	4544320
5063	4661341	4543519
5064	4662451	4542783
5065	4663407	4541897
5066	4664398	4541045
5067	4665256	4540064
5068	4666202	4539168
5069	4667245	4538367
5070	4668315	4537591
5071	4669205	4536641
5072	4670126	4535721
5073	4671105	4534857
5074	4672123	4534031
5075	4673112	4533177
5076	4674212	4532430
5077	4675109	4531486
5078	4675982	4530519
5079	4676930	4529625
5080	4677920	4528772
5081	4678972	4527978
5082	4679832	4526998
5083	4680793	4526117
5084	4681830	4525309
5085	4682739	4524377
5086	4683662	4523458
5087	4684645	4522597
5088	4685714	4521820
5089	4686637	4520901
5090	4687566	4519988
5091	4688596	4519173
5092	4689553	4518287
5093	4690454	4517347
5094	4691521	4516567
5095	4692473	4515677
5096	4693316	4514681
5097	4694303	4513823
5098	4695308	4512983
5099	4696148	4511985
5100	4697168	4511160
5101	4698332	4510472
5102	4699395	4509688
5103	4700361	4508810
5104	4701386	4507989
5105	4702398	4507156
5106	4703348	4506262
5107	4704318	4505389
5108	4705296	4504522
5109	4706317	4503697
5110	4707345	4502878
5111	4708394	4502079
5112	4709422	4501260
5113	4710518	4500506
5114	4711320	4499472
5115	4712282	4498589
5116	4713342	4497801
5117	4714244	4496862
5118	4715144	4495921
5119	4716232	4495158
5120	4717223	4494304
5121	4718183	4493420
5122	4719180	4492571
5123	4720214	4491757
5124	4721221	4490918
5125	4722130	4489984
5126	4723112	4489122
5127	4724340	4488491
5128	4725508	4487804
5129	4726426	4486880
5130	4727325	4485938
5131	4728452	4485212
5132	4729433	4484347
5133	4730329	4483401
5134	4731657	4482865
5135	4732682	4482041
5136	4733730	4481240
5137	4734857	4480513
5138	4735693	4479511
5139	4736604	4478579
5140	4737627	4477753
5141	4738563	4476845
5142	4739484	4475923
5143	4740453	4475047
5144	4741404	4474153
5145	4742396	4473298
5146	4743340	4472398
5147	4744343	4471552
5148	4745372	4470732
5149	4746245	4469765
5150	4747049	4468733
5151	4748008	4467846
5152	4748947	4466941
5153	4749811	4465965
5154	4750661	4464976
5155	4751679	4464145
5156	4752608	4463230
5157	4753454	4462238
5158	4754538	4461469
5159	4755530	4460613
5160	4756378	4459622
5161	4757302	4458704
5162	4758130	4457695
5163	4759162	4456876
5164	4760167	4456032
5165	4760964	4454994
5166	4761966	4454147
5167	4763113	4453437
5168	4764114	4452590
5169	4765153	4451778
5170	4766231	4451001
5171	4767254	4450175
5172	4768206	4449281
5173	4769162	4448391
5174	4770172	4447551
5175	4771102	4446637
5176	4772009	4445702
5177	4772990	4444836
5178	4774072	4444063
5179	4775194	4443327
5180	4776261	4442540
5181	4777226	4441658
5182	4778123	4440713
5183	4779227	4439961
5184	4780211	4439096
5185	4781315	4438343
5186	4782137	4437329
5187	4783071	4436418
5188	4784060	4435558
5189	4785151	4434793
5190	4786227	4434014
5191	4787293	4433225
5192	4788250	4432335
5193	4789147	4431390
5194	4790173	4430564
5195	4791067	4429616
5196	4791966	4428673
5197	4792963	4427820
5198	4793987	4426992
5199	4794936	4426095
5200	4795806	4425125
5201	4796861	4424325
5202	4797952	4423559
5203	4798875	4422637
5204	4799773	4421693
5205	4800751	4420822
5206	4801721	4419944
5207	4802678	4419054
5208	4803613	4418144
5209	4804622	4417301
5210	4805568	4416401
5211	4806531	4415517
5212	4807607	4414736
5213	4808616	4413892
5214	4809503	4412938
5215	4810563	4412142
5216	4811603	4411328
5217	4812436	4410324
5218	4813517	4409547
5219	4814481	4408662
5220	4815264	4407613
5221	4816348	4406838
5222	4817283	4405927
5223	4818005	4404822
5224	4819065	4404026
5225	4820005	4403120
5226	4821125	4402378
5227	4822071	4401477
5228	4822906	4400475
5229	4823886	4399606
5230	4824852	4398723
5231	4825847	4397866
5232	4826907	4397070
5233	4827782	4396104
5234	4828908	4395367
5235	4829890	4394499
5236	4830691	4393466
5237	4831662	4392588
5238	4832710	4391779
5239	4833829	4391036
5240	4834705	4390070
5241	4835661	4389178
5242	4836687	4388350
5243	4837635	4387451
5244	4838544	4386516
5245	4839573	4385690
5246	4840607	4384868
5247	4841622	4384030
5248	4842528	4383092
5249	4843432	4382153
5250	4844483	4381346
5251	4845460	4380473
5252	4846380	4379548
5253	4847426	4378736
5254	4848448	4377904
5255	4849468	4377070
5256	4850258	4376027
5257	4851243	4375160
5258	4852301	4374360
5259	4853223	4373436
5260	4854393	4372737
5261	4855553	4372028
5262	4856350	4370992
5263	4857294	4370088
5264	4858312	4369251
5265	4859358	4368439
5266	4860405	4367628
5267	4861413	4366782
5268	4862425	4365939
5269	4863307	4364979
5270	4864237	4364063
5271	4865242	4363214
5272	4866190	4362314
5273	4867090	4361371
5274	4868138	4360559
5275	4869101	4359673
5276	4870000	4358728
5277	4871022	4357894
5278	4871952	4356978
5279	4872917	4356092
5280	4873893	4355217
5281	4874836	4354312
5282	4875930	4353542
5283	4877118	4352856
5284	4877924	4351828
5285	4878816	4350877
5286	4879880	4350080
5287	4880854	4349203
5288	4881771	4348275
5289	4882716	4347371
5290	4883806	4346597
5291	4884850	4345781
5292	4885807	4344888
5293	4886758	4343990
5294	4887780	4343155
5295	4888728	4342254
5296	4889605	4341290
5297	4890755	4340568
5298	4891716	4339678
5299	4892607	4338727
5300	4893632	4337894
5301	4894651	4337056
5302	4895501	4336068
5303	4896591	4335293
5304	4897497	4334354
5305	4898477	4333481
5306	4899440	4332593
5307	4900412	4331713
5308	4901364	4330815
5309	4902295	4329899
5310	4903330	4329074
5311	4904290	4328183
5312	4905071	4327135
5313	4906264	4326449
5314	4907254	4325585
5315	4908096	4324590
5316	4909114	4323751
5317	4910118	4322898
5318	4910996	4321935
5319	4912018	4321099
5320	4913039	4320261
5321	4914088	4319448
5322	4915050	4318559
5323	4916088	4317736
5324	4917168	4316950
5325	4918152	4316080
5326	4919059	4315142
5327	4920103	4314324
5328	4921197	4313550
5329	4922051	4312566
5330	4923093	4311747
5331	4924016	4310822
5332	4925065	4310009
5333	4926011	4309105
5334	4926955	4308199
5335	4928045	4307422
5336	4929049	4306569
5337	4929954	4305629
5338	4930996	4304808
5339	4931974	4303932
5340	4932786	4302911
5341	4933795	4302063
5342	4934844	4301248
5343	4935910	4300448
5344	4936811	4299505
5345	4937746	4298592
5346	4938680	4297677
5347	4939747	4296878
5348	4940829	4296091
5349	4941889	4295286
5350	4942743	4294303
5351	4943608	4293328
5352	4944593	4292457
5353	4945670	4291666
5354	4946643	4290785
5355	4947602	4289892
5356	4948609	4289041
5357	4949484	4288075
5358	4950414	4287156
5359	4951378	4286268
5360	4952328	4285367
5361	4953372	4284547
5362	4954570	4283860
5363	4955419	4282872
5364	4956360	4281963
5365	4957292	4281045
5366	4958350	4280238
5367	4959407	4279428
5368	4960405	4278569
5369	4961468	4277765
5370	4962478	4276915
5371	4963483	4276061
5372	4964365	4275101
5373	4965215	4274113
5374	4966321	4273346
5375	4967292	4272463
5376	4968197	4271522
5377	4969088	4270570
5378	4970146	4269761
5379	4971147	4268903
5380	4972277	4268156
5381	4973487	4267477
5382	4974564	4266684
5383	4975458	4265735
5384	4976441	4264861
5385	4977423	4263986
5386	4978504	4263197
5387	4979572	4262395
5388	4980578	4261541
5389	4981485	4260602
5390	4982413	4259681
5391	4983360	4258776
5392	4984509	4258045
5393	4985603	4257265
5394	4986423	4256252
5395	4987440	4255406
5396	4988432	4254540
5397	4989386	4253641
5398	4990361	4252760
5399	4991326	4251870
5400	4992235	4250933
5401	4993139	4249992
5402	4994116	4249112
5403	4995141	4248273
5404	4996056	4247340
5405	4997025	4246454
5406	4998006	4245578
5407	4998993	4244707
5408	4999919	4243784
5409	5000833	4242851
5410	5001724	4241899
5411	5002782	4241087
5412	5003514	4240000
5413	5004413	4239054
5414	5005450	4238225
5415	5006296	4237234
5416	5007263	4236346
5417	5008250	4235475
5418	5009304	4234660
5419	5010373	4233858
5420	5011433	4233048
5421	5012355	4232121
5422	5013309	4231221
5423	5014319	4230369
5424	5015291	4229485
5425	5016253	4228592
5426	5017148	4227643
5427	5018238	4226857
5428	5019202	4225966
5429	5020093	4225014
5430	5021221	4224260
5431	5022244	4223418
5432	5023237	4222552
5433	5024170	4221635
5434	5025218	4220813
5435	5026237	4219968
5436	5027051	4218950
5437	5028139	4218163
5438	5029267	4217409
5439	5030340	4216608
5440	5031205	4215634
5441	5032144	4214721
5442	5033195	4213902
5443	5034053	4212921
5444	5034997	4212013
5445	5035955	4211116
5446	5036939	4210241
5447	5037805	4209267
5448	5038706	4208323
5449	5039760	4207506
5450	5040839	4206710
5451	5041748	4205772
5452	5042576	4204766
5453	5043553	4203886
5454	5044670	4203121
5455	5045583	4202186
5456	5046494	4201250
5457	5047534	4200421
5458	5048419	4199463
5459	5049439	4198617
5460	5050778	4198037
5461	5051818	4197208
5462	5052803	4196333
5463	5053856	4195514
5464	5054725	4194543
5465	5055678	4193641
5466	5056842	4192914
5467	5057818	4192032
5468	5058849	4191195
5469	5059857	4190339
5470	5060969	4189568
5471	5062406	4189067
5472	5063926	4188634
5473	5065211	4188006
5474	5066322	4187234
5475	5067424	4186454
5476	5068645	4185773
5477	5069663	4184924
5478	5070701	4184092
5479	5071564	4183115
5480	5072472	4182175
5481	5073453	4181295
5482	5074208	4180229
5483	5075195	4179355
5484	5076191	4178487
5485	5077147	4177587
5486	5078086	4176672
5487	5078998	4175736
5488	5079995	4174869
5489	5080938	4173958
5490	5081835	4173009
5491	5082886	4172187
5492	5083990	4171407
5493	5084992	4170545
5494	5085935	4169634
5495	5086993	4168817
5496	5087959	4167924
5497	5088982	4167079
5498	5089886	4166135
5499	5090970	4165339
5500	5091845	4164372
5501	5092813	4163481
5502	5093861	4162655
5503	5094926	4161844
5504	5095865	4160928
5505	5096804	4160014
5506	5097771	4159122
5507	5098820	4158297
5508	5099905	4157501
5509	5100792	4156544
5510	5101700	4155604
5511	5102700	4154738
5512	5103562	4153760
5513	5104520	4152861
5514	5105563	4152031
5515	5106740	4151310
5516	5107925	4150594
5517	5108870	4149684
5518	5109817	4148775
5519	5110731	4147839
5520	5111720	4146965
5521	5112756	4146128
5522	5113722	4145235
5523	5114713	4144362
5524	5115776	4143547
5525	5116580	4142522
5526	5117542	4141625
5527	5118632	4140833
5528	5119469	4139835
5529	5120424	4138932
5530	5121646	4138246
5531	5122403	4137183
5532	5123326	4136254
5533	5124325	4135388
5534	5125250	4134461
5535	5126201	4133555
5536	5127123	4132626
5537	5128205	4131826
5538	5129114	4130886
5539	5130046	4129964
5540	5131135	4129170
5541	5132077	4128256
5542	5133051	4127369
5543	5133967	4126435
5544	5134965	4125567
5545	5136051	4124769
5546	5137120	4123958
5547	5138184	4123142
5548	5139220	4122305
5549	5140070	4121318
5550	5141079	4120458
5551	5142100	4119607
5552	5143014	4118671
5553	5143986	4117782
5554	5145075	4116986
5555	5146059	4116106
5556	5147006	4115196
5557	5147933	4114271
5558	5148987	4113447
5559	5150022	4112607
5560	5151062	4111772
5561	5151892	4110769
5562	5152792	4109822
5563	5153837	4108990
5564	5154722	4108031
5565	5155615	4107078
5566	5156605	4106202
5567	5157646	4105368
5568	5158730	4104567
5569	5159573	4103574
5570	5160530	4102672
5571	5161550	4101821
5572	5162502	4100914
5573	5163393	4099960
5574	5164462	4099147
5575	5165432	4098255
5576	5166388	4097352
5577	5167383	4096480
5578	5168415	4095638
5579	5169330	4094702
5580	5170204	4093735
5581	5171232	4092888
5582	5172329	4092097
5583	5173206	4091131
5584	5174221	4090274
5585	5175282	4089455
5586	5176301	4088602
5587	5177358	4087778
5588	5178243	4086819
5589	5179183	4085903
5590	5180342	4085160
5591	5181148	4084138
5592	5182128	4083254
5593	5183123	4082381
5594	5184028	4081438
5595	5184980	4080531
5596	5185905	4079604
5597	5186987	4078799
5598	5188056	4077984
5599	5188927	4077014
5600	5189878	4076107
5601	5190871	4075232
5602	5191833	4074333
5603	5192817	4073451
5604	5193635	4072440
5605	5194679	4071606
5606	5195569	4070650
5607	5196580	4069790
5608	5197687	4069004
5609	5198526	4068008
5610	5199569	4067173
5611	5200615	4066339
5612	5201660	4065506
5613	5202615	4064600
5614	5203535	4063669
5615	5204525	4062791
5616	5205556	4061946
5617	5206481	4061018
5618	5207503	4060166
5619	5208564	4059344
5620	5209643	4058535
5621	5210468	4057529
5622	5211388	4056597
5623	5212353	4055700
5624	5213537	4054973
5625	5214668	4054205
5626	5215637	4053311
5627	5216592	4052406
5628	5217561	4051512
5629	5218571	4050649
5630	5219549	4049762
5631	5220380	4048761
5632	5221372	4047884
5633	5222476	4047095
5634	5223328	4046109
5635	5224328	4045239
5636	5225402	4044426
5637	5226441	4043586
5638	5227443	4042716
5639	5228414	4041824
5640	5229421	4040958
5641	5230428	4040093
5642	5231244	4039080
5643	5232267	4038227
5644	5233262	4037353
5645	5234255	4036476
5646	5235206	4035568
5647	5236122	4034632
5648	5237066	4033718
5649	5238195	4032947
5650	5239280	4032141
5651	5240299	4031284
5652	5241279	4030398
5653	5242180	4029451
5654	5243189	4028587
5655	5244317	4027813
5656	5245286	4026918
5657	5246175	4025962
5658	5247081	4025019
5659	5248029	4024107
5660	5248921	4023152
5661	5249753	4022152
5662	5250709	4021247
5663	5251746	4020405
5664	5252745	4019532
5665	5253815	4018714
5666	5254837	4017859
5667	5255702	4016884
5668	5256622	4015952
5669	5257655	4015105
5670	5258580	4014176
5671	5259556	4013286
5672	5260466	4012345
5673	5261445	4011458
5674	5262422	4010568
5675	5263444	4009713
5676	5264378	4008791
5677	5265271	4007838
5678	5266259	4006956
5679	5267362	4006163
5680	5268546	4005430
5681	5269408	4004453
5682	5270385	4003563
5683	5271393	4002697
5684	5272312	4001763
5685	5273186	4000796
5686	5274307	4000015
5687	5275357	3999181
5688	5276359	3998310
5689	5277200	3997317
5690	5278214	3996455
5691	5279159	3995540
5692	5280065	3994596
5693	5281065	3993724
5694	5281969	3992779
5695	5283023	3991947
5696	5283965	3991030
5697	5284991	3990178
5698	5286156	3989429
5699	5287253	3988629
5700	5288053	3987605
5701	5289050	3986730
5702	5290005	3985823
5703	5290944	3984904
5704	5292015	3984085
5705	5292957	3983168
5706	5293970	3982305
5707	5294851	3981342
5708	5295870	3980483
5709	5297460	3980053
5710	5298915	3979522
5711	5299904	3978640
5712	5300781	3977673
5713	5301777	3976796
5714	5302729	3975887
5715	5303767	3975042
5716	5304703	3974119
5717	5305773	3973299
5718	5306783	3972432
5719	5307742	3971527
5720	5308757	3970665
5721	5309774	3969803
5722	5310669	3968850
5723	5311615	3967936
5724	5312531	3966999
5725	5313659	3966220
5726	5314795	3965448
5727	5315677	3964485
5728	5316586	3963543
5729	5317642	3962710
5730	5318560	3961775
5731	5319645	3960964
5732	5320576	3960038
5733	5321530	3959129
5734	5322423	3958175
5735	5323470	3957335
5736	5324444	3956441
5737	5325237	3955413
5738	5326213	3954521
5739	5327409	3953791
5740	5328484	3952972
5741	5329669	3952235
5742	5330999	3951604
5743	5332263	3950924
5744	5333217	3950015
5745	5334265	3949176
5746	5335272	3948305
5747	5336165	3947351
5748	5337239	3946530
5749	5338242	3945657
5750	5339156	3944718
5751	5340150	3943838
5752	5341108	3942932
5753	5342024	3941994
5754	5342930	3941049
5755	5344061	3940270
5756	5345024	3939367
5757	5345931	3938423
5758	5346954	3937564
5759	5347914	3936659
5760	5348709	3935632
5761	5349831	3934846
5762	5350773	3933928
5763	5351814	3933082
5764	5352866	3932244
5765	5353862	3931365
5766	5354787	3930434
5767	5355773	3929548
5768	5356640	3928574
5769	5357575	3927650
5770	5358530	3926741
5771	5359459	3925813
5772	5360463	3924939
5773	5361260	3923915
5774	5362314	3923078
5775	5363259	3922162
5776	5364155	3921209
5777	5365237	3920393
5778	5366173	3919469
5779	5367090	3918533
5780	5368081	3917650
5781	5369096	3916784
5782	5369988	3915829
5783	5370889	3914880
5784	5371915	3914023
5785	5372851	3913100
5786	5373772	3912165
5787	5374858	3911351
5788	5375816	3910444
5789	5376660	3909454
5790	5377736	3908632
5791	5378581	3907643
5792	5379560	3906751
5793	5380595	3905899
5794	5381607	3905032
5795	5382694	3904218
5796	5383617	3903284
5797	5384650	3902432
5798	5385726	3901609
5799	5386572	3900621
5800	5387471	3899671
5801	5388593	3898882
5802	5389587	3898001
5803	5390684	3897193
5804	5391604	3896258
5805	5392585	3895367
5806	5393679	3894557
5807	5394470	3893529
5808	5395429	3892622
5809	5396519	3891810
5810	5397526	3890937
5811	5398558	3890082
5812	5399595	3889232
5813	5400545	3888318
5814	5401578	3887464
5815	5402467	3886506
5816	5403360	3885552
5817	5404453	3884741
5818	5405594	3883964
5819	5406641	3883120
5820	5407740	3882313
5821	5408695	3881403
5822	5409803	3880602
5823	5410878	3879778
5824	5411719	3878786
5825	5412693	3877889
5826	5413750	3877051
5827	5414811	3876217
5828	5415796	3875327
5829	5416721	3874395
5830	5417775	3873555
5831	5418837	3872721
5832	5419657	3871714
5833	5420640	3870824
5834	5421686	3869978
5835	5422540	3868995
5836	5423486	3868078
5837	5424513	3867219
5838	5425448	3866294
5839	5426386	3865371
5840	5427369	3864480
5841	5428355	3863591
5842	5429379	3862729
5843	5430340	3861823
5844	5431293	3860911
5845	5432127	3859913
5846	5433174	3859068
5847	5434194	3858203
5848	5435262	3857373
5849	5436195	3856446
5850	5437200	3855570
5851	5438122	3854636
5852	5439142	3853771
5853	5440029	3852812
5854	5441072	3851963
5855	5442120	3851117
5856	5442974	3850135
5857	5444004	3849277
5858	5445047	3848428
5859	5445881	3847431
5860	5447025	3846654
5861	5448073	3845808
5862	5449005	3844880
5863	5450056	3844037
5864	5450945	3843079
5865	5451824	3842114
5866	5452839	3841245
5867	5453858	3840378
5868	5454844	3839489
5869	5455934	3838672
5870	5456894	3837764
5871	5457939	3836916
5872	5458930	3836030
5873	5459939	3835156
5874	5460891	3834242
5875	5461726	3833246
5876	5462791	3832412
5877	5463686	3831458
5878	5464548	3830482
5879	5465561	3829611
5880	5466628	3828777
5881	5467509	3827814
5882	5468565	3826973
5883	5469420	3825991
5884	5470319	3825040
5885	5471368	3824194
5886	5472398	3823335
5887	5473288	3822378
5888	5474170	3821415
5889	5475158	3820526
5890	5476183	3819663
5891	5477053	3818692
5892	5478152	3817880
5893	5479128	3816983
5894	5480083	3816071
5895	5481126	3815220
5896	5482060	3814294
5897	5483004	3813374
5898	5484043	3812521
5899	5484978	3811595
5900	5485941	3810688
5901	5486810	3809716
5902	5487825	3808846
5903	5488776	3807931
5904	5489547	3806892
5905	5490668	3806095
5906	5491748	3805269
5907	5492626	3804303
5908	5493754	3803511
5909	5494565	3802499
5910	5495537	3801599
5911	5496599	3800760
5912	5497562	3799853
5913	5498292	3798786
5914	5499175	3797824
5915	5500278	3797014
5916	5501266	3796125
5917	5502173	3795179
5918	5503239	3794343
5919	5504296	3793501
5920	5505323	3792638
5921	5506169	3791651
5922	5507042	3790682
5923	5508154	3789878
5924	5509272	3789077
5925	5510191	3788140
5926	5511111	3787204
5927	5512066	3786291
5928	5513187	3785492
5929	5514104	3784554
5930	5515008	3783606
5931	5515951	3782685
5932	5516873	3781750
5933	5517983	3780943
5934	5519104	3780144
5935	5519861	3779096
5936	5520835	3778197
5937	5521882	3777346
5938	5522816	3776419
5939	5523757	3775497
5940	5524727	3774594
5941	5525714	3773704
5942	5526629	3772763
5943	5527548	3771826
5944	5528540	3770938
5945	5529364	3769936
5946	5530391	3769073
5947	5531367	3768174
5948	5532215	3767188
5949	5533294	3766360
5950	5534168	3765392
5951	5535177	3764515
5952	5536118	3763593
5953	5537151	3762733
5954	5538238	3761910
5955	5539072	3760915
5956	5539962	3759957
5957	5540918	3759045
5958	5541998	3758217
5959	5542939	3757294
5960	5543819	3756330
5961	5544827	3755453
5962	5545834	3754575
5963	5546734	3753625
5964	5547818	3752799
5965	5548801	3751905
5966	5549672	3750934
5967	5550724	3750087
5968	5551703	3749190
5969	5552605	3748241
5970	5553561	3747328
5971	5554644	3746501
5972	5555570	3745568
5973	5556516	3744649
5974	5557509	3743761
5975	5558449	3742837
5976	5559327	3741872
5977	5560375	3741022
5978	5561263	3740063
5979	5562048	3739036
5980	5563202	3738256
5981	5564109	3737310
5982	5565042	3736382
5983	5566025	3735487
5984	5567063	3734629
5985	5568234	3733860
5986	5569250	3732988
5987	5570407	3732210
5988	5571481	3731376
5989	5572337	3730396
5990	5573293	3729483
5991	5574338	3728629
5992	5575298	3727719
5993	5576198	3726768
5994	5577165	3725862
5995	5578126	3724953
5996	5579117	3724062
5997	5580109	3723174
5998	5581188	3722342
5999	5582180	3721453
6000	5583093	3720511
6001	5584014	3719575
6002	5585144	3718777
6003	5585988	3717789
6004	5586826	3716797
6005	5587920	3715976
6006	5588990	3715138
6007	5589987	3714252
6008	5590928	3713329
6009	5591860	3712400
6010	5592880	3711528
6011	5593864	3710634
6012	5594749	3709673
6013	5595851	3708856
6014	5596807	3707943
6015	5597647	3706952
6016	5598739	3706128
6017	5599801	3705285
6018	5600726	3704351
6019	5601805	3703518
6020	5602757	3702602
6021	5603788	3701739
6022	5604754	3700831
6023	5605611	3699852
6024	5606695	3699022
6025	5607725	3698157
6026	5608638	3697216
6027	5609752	3696406
6028	5610624	3695436
6029	5611549	3694502
6030	5612710	3693723
6031	5613628	3692784
6032	5614598	3691879
6033	5615543	3690958
6034	5616567	3690089
6035	5617717	3689302
6036	5618808	3688477
6037	5619826	3687603
6038	5620905	3686770
6039	5621720	3685764
6040	5622699	3684864
6041	5623658	3683952
6042	5624643	3683057
6043	5625561	3682118
6044	5626524	3681208
6045	5627602	3680373
6046	5628674	3679535
6047	5629618	3678613
6048	5630627	3677733
6049	5631663	3676871
6050	5632631	3675964
6051	5633585	3675048
6052	5634589	3674165
6053	5635590	3673280
6054	5636563	3672377
6055	5637486	3671440
6056	5638546	3670594
6057	5639512	3669686
6058	5640606	3668860
6059	5641651	3668004
6060	5642670	3667130
6061	5643538	3666159
6062	5644521	3665261
6063	5645464	3664338
6064	5646433	3663432
6065	5647370	3662504
6066	5648461	3661677
6067	5649414	3660761
6068	5650262	3659776
6069	5651374	3658962
6070	5652528	3658175
6071	5653528	3657289
6072	5654412	3656327
6073	5655349	3655400
6074	5656457	3654583
6075	5657500	3653724
6076	5658505	3652841
6077	5659591	3652009
6078	5660528	3651082
6079	5661436	3650136
6080	5662520	3649304
6081	5663620	3648481
6082	5664548	3647548
6083	5665660	3646733
6084	5666654	3645842
6085	5667561	3644895
6086	5668656	3644069
6087	5669634	3643168
6088	5670533	3642216
6089	5671569	3641352
6090	5672456	3640392
6091	5673373	3639452
6092	5674615	3638720
6093	5675418	3637706
6094	5676439	3636832
6095	5677426	3635937
6096	5678511	3635104
6097	5679485	3634200
6098	5680574	3633369
6099	5681633	3632519
6100	5682582	3631599
6101	5683624	3630738
